gene_id	accession	gene_start	gene_end	query_id	query_desc
ATCC8482_final|contig00003|3_269	PF02836.23	309634	312663	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_269	PF02837.24	309634	312663	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_270	PF00703.27	312666	316034	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00003|3_270	PF02836.23	312666	316034	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_270	PF02837.24	312666	316034	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_271	PF01055.32	316048	318432	Glyco_hydro_31_2nd  [M=328]	
ATCC8482_final|contig00003|3_272	PF00326.27	318450	320450	Peptidase_S9  [M=213]	
ATCC8482_final|contig00003|3_275	PF00326.27	322858	324018	Peptidase_S9  [M=213]	
ATCC8482_final|contig00003|3_276	PF13472.12	324025	325749	Lipase_GDSL_2  [M=178]	
ATCC8482_final|contig00003|3_277	PF02518.31	325944	330344	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_277	PF00512.31	325944	330344	HisKA  [M=66]	
ATCC8482_final|contig00003|3_277	PF12833.13	325944	330344	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_277	PF00165.29	325944	330344	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_277	PF07494.17	325944	330344	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_277	PF00072.30	325944	330344	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_278	PF13568.12	330540	331274	OMP_b-brl_2  [M=175]	
ATCC8482_final|contig00003|3_279	PF00561.26	331384	333825	Abhydrolase_1  [M=245]	
ATCC8482_final|contig00003|3_279	PF00930.27	331384	333825	DPPIV_N  [M=354]	
ATCC8482_final|contig00003|3_279	PF02129.24	331384	333825	Peptidase_S15  [M=262]	
ATCC8482_final|contig00003|3_279	PF00326.27	331384	333825	Peptidase_S9  [M=213]	
ATCC8482_final|contig00003|3_297	PF13419.12	355711	356400	HAD_2  [M=178]	
ATCC8482_final|contig00003|3_297	PF00702.32	355711	356400	Hydrolase  [M=191]	
ATCC8482_final|contig00003|3_298	PF14322.12	356551	358026	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_298	PF07980.17	356551	358026	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_299	PF07715.20	358055	360826	Plug  [M=107]	
ATCC8482_final|contig00003|3_299	PF00593.30	358055	360826	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_301	PF14322.12	362681	364222	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_301	PF07980.17	362681	364222	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_302	PF07715.20	364247	367108	Plug  [M=107]	
ATCC8482_final|contig00003|3_303	PF01609.27	367663	369420	DDE_Tnp_1  [M=200]	
ATCC8482_final|contig00003|3_303	PF13751.12	367663	369420	DDE_Tnp_1_6  [M=125]	
ATCC8482_final|contig00003|3_303	PF05598.16	367663	369420	DUF772  [M=74]	
ATCC8482_final|contig00003|3_304	PF14322.12	369463	370986	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_304	PF07980.17	369463	370986	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_305	PF13715.12	371005	374151	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_305	PF13620.12	371005	374151	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_305	PF07715.20	371005	374151	Plug  [M=107]	
ATCC8482_final|contig00003|3_305	PF00593.30	371005	374151	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_306	PF00589.27	374519	375679	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_306	PF13102.12	374519	375679	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_307	PF07715.20	376291	379203	Plug  [M=107]	
ATCC8482_final|contig00003|3_307	PF00593.30	376291	379203	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_308	PF14322.12	379222	380700	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_308	PF07980.17	379222	380700	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_309	PF07715.20	381053	383881	Plug  [M=107]	
ATCC8482_final|contig00003|3_310	PF14322.12	383894	385390	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_310	PF07980.17	383894	385390	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_311	PF07715.20	385573	388590	Plug  [M=107]	
ATCC8482_final|contig00003|3_312	PF14322.12	388614	390200	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_312	PF07980.17	388614	390200	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_313	PF01926.29	390292	391545	MMR_HSR1  [M=113]	
ATCC8482_final|contig00003|3_315	PF00326.27	393692	395599	Peptidase_S9  [M=213]	
ATCC8482_final|contig00003|3_319	PF02321.23	401560	402879	OEP  [M=187]	
ATCC8482_final|contig00003|3_320	PF00873.25	402876	405911	ACR_tran  [M=1021]	
ATCC8482_final|contig00003|3_321	PF13533.12	405931	407007	Biotin_lipoyl_2  [M=50]	
ATCC8482_final|contig00003|3_321	PF13437.12	405931	407007	HlyD_3  [M=106]	
ATCC8482_final|contig00003|3_321	PF16576.10	405931	407007	HlyD_D23  [M=214]	
ATCC8482_final|contig00003|3_322	PF01546.33	407094	408113	Peptidase_M20  [M=206]	
ATCC8482_final|contig00003|3_323	PF01926.29	408127	409059	MMR_HSR1  [M=113]	
ATCC8482_final|contig00003|3_331	PF00696.33	419444	420154	AA_kinase  [M=234]	
ATCC8482_final|contig00003|3_332	PF01554.23	420193	421518	MatE  [M=161]	
ATCC8482_final|contig00003|3_333	PF03572.23	421677	423044	Peptidase_S41  [M=165]	
ATCC8482_final|contig00003|3_334	PF13586.12	423201	424559	DDE_Tnp_1_2  [M=86]	
ATCC8482_final|contig00003|3_334	PF05598.16	423201	424559	DUF772  [M=74]	
ATCC8482_final|contig00003|3_344	PF00578.27	432834	433148	AhpC-TSA  [M=124]	
ATCC8482_final|contig00003|3_344	PF08534.16	432834	433148	Redoxin  [M=148]	
ATCC8482_final|contig00003|3_344	PF13905.12	432834	433148	Thioredoxin_8  [M=94]	
ATCC8482_final|contig00003|3_348	PF00004.35	435656	436084	AAA  [M=131]	
ATCC8482_final|contig00003|3_356	PF02311.25	443207	444067	AraC_binding  [M=135]	
ATCC8482_final|contig00003|3_356	PF12833.13	443207	444067	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_356	PF00165.29	443207	444067	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_359	PF13715.12	445985	448882	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_359	PF13620.12	445985	448882	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_359	PF14905.12	445985	448882	OMP_b-brl_3  [M=408]	
ATCC8482_final|contig00003|3_364	PF01443.24	452542	453960	Viral_helicase1  [M=228]	
ATCC8482_final|contig00003|3_368	PF01966.28	458481	460751	HD  [M=116]	
ATCC8482_final|contig00003|3_372	PF00142.24	463797	464564	Fer4_NifH  [M=271]	
ATCC8482_final|contig00003|3_372	PF10609.15	463797	464564	ParA  [M=246]	
ATCC8482_final|contig00003|3_383	PF07687.19	476826	478286	M20_dimer  [M=107]	
ATCC8482_final|contig00003|3_385	PF01381.28	479728	479943	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_385	PF13560.12	479728	479943	HTH_31  [M=64]	
ATCC8482_final|contig00003|3_399	PF02472.21	496529	496993	ExbD  [M=128]	
ATCC8482_final|contig00003|3_401	PF00583.31	497185	497721	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00003|3_401	PF13508.13	497185	497721	Acetyltransf_7  [M=84]	
ATCC8482_final|contig00003|3_407	PF04542.20	501417	501965	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_407	PF04545.22	501417	501965	Sigma70_r4  [M=50]	
ATCC8482_final|contig00003|3_407	PF08281.18	501417	501965	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_410	PF01751.28	504371	506512	Toprim  [M=96]	
ATCC8482_final|contig00003|3_412	PF03061.28	507884	508258	4HBT  [M=79]	
ATCC8482_final|contig00003|3_413	PF13245.12	508442	510334	AAA_19  [M=134]	
ATCC8482_final|contig00003|3_413	PF13604.12	508442	510334	AAA_30  [M=191]	
ATCC8482_final|contig00003|3_413	PF01443.24	508442	510334	Viral_helicase1  [M=228]	
ATCC8482_final|contig00003|3_417	PF00583.31	515912	516373	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00003|3_417	PF13673.13	515912	516373	Acetyltransf_10  [M=128]	
ATCC8482_final|contig00003|3_417	PF13508.13	515912	516373	Acetyltransf_7  [M=84]	
ATCC8482_final|contig00003|3_420	PF00106.31	518989	519849	adh_short  [M=195]	
ATCC8482_final|contig00003|3_420	PF13561.12	518989	519849	adh_short_C2  [M=236]	
ATCC8482_final|contig00003|3_420	PF08659.16	518989	519849	KR  [M=180]	
ATCC8482_final|contig00003|3_422	PF13304.12	520966	521787	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_422	PF00005.33	520966	521787	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_426	PF00702.32	524500	525153	Hydrolase  [M=191]	
ATCC8482_final|contig00003|3_426	PF08282.18	524500	525153	Hydrolase_3  [M=255]	
ATCC8482_final|contig00003|3_430	PF00682.25	526266	528128	HMGL-like  [M=260]	
ATCC8482_final|contig00003|3_432	PF00578.27	529558	530907	AhpC-TSA  [M=124]	
ATCC8482_final|contig00003|3_432	PF08534.16	529558	530907	Redoxin  [M=148]	
ATCC8482_final|contig00003|3_432	PF00085.26	529558	530907	Thioredoxin  [M=103]	
ATCC8482_final|contig00003|3_432	PF13098.12	529558	530907	Thioredoxin_2  [M=104]	
ATCC8482_final|contig00003|3_433	PF00085.26	530909	532075	Thioredoxin  [M=103]	
ATCC8482_final|contig00003|3_434	PF14322.12	532094	533584	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_434	PF07980.17	532094	533584	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_435	PF13715.12	533605	536940	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_435	PF16344.10	533605	536940	FecR_C  [M=70]	
ATCC8482_final|contig00003|3_435	PF07715.20	533605	536940	Plug  [M=107]	
ATCC8482_final|contig00003|3_435	PF00593.30	533605	536940	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_436	PF04773.18	536975	538126	FecR  [M=97]	
ATCC8482_final|contig00003|3_436	PF16344.10	536975	538126	FecR_C  [M=70]	
ATCC8482_final|contig00003|3_437	PF00196.25	538194	538778	GerE  [M=57]	
ATCC8482_final|contig00003|3_437	PF04545.22	538194	538778	Sigma70_r4  [M=50]	
ATCC8482_final|contig00003|3_437	PF08281.18	538194	538778	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_438	PF04616.20	538879	540543	Glyco_hydro_43  [M=288]	
ATCC8482_final|contig00003|3_440	PF00295.23	541910	543529	Glyco_hydro_28  [M=324]	
ATCC8482_final|contig00003|3_441	PF00106.31	543906	544763	adh_short  [M=195]	
ATCC8482_final|contig00003|3_445	PF04055.27	547563	548417	Radical_SAM  [M=166]	
ATCC8482_final|contig00003|3_446	PF01738.24	548516	550717	DLH  [M=217]	
ATCC8482_final|contig00003|3_446	PF07676.18	548516	550717	PD40  [M=38]	
ATCC8482_final|contig00003|3_447	PF04055.27	550804	551730	Radical_SAM  [M=166]	
ATCC8482_final|contig00003|3_448	PF00753.33	551746	552933	Lactamase_B  [M=196]	
ATCC8482_final|contig00003|3_451	PF13245.12	554532	556532	AAA_19  [M=134]	
ATCC8482_final|contig00003|3_451	PF13604.12	554532	556532	AAA_30  [M=191]	
ATCC8482_final|contig00003|3_451	PF00515.34	554532	556532	TPR_1  [M=34]	
ATCC8482_final|contig00003|3_451	PF13414.12	554532	556532	TPR_11  [M=42]	
ATCC8482_final|contig00003|3_451	PF13428.12	554532	556532	TPR_14  [M=44]	
ATCC8482_final|contig00003|3_451	PF13432.12	554532	556532	TPR_16  [M=65]	
ATCC8482_final|contig00003|3_451	PF13431.12	554532	556532	TPR_17  [M=34]	
ATCC8482_final|contig00003|3_451	PF14559.12	554532	556532	TPR_19  [M=68]	
ATCC8482_final|contig00003|3_451	PF07719.23	554532	556532	TPR_2  [M=34]	
ATCC8482_final|contig00003|3_451	PF13181.12	554532	556532	TPR_8  [M=34]	
ATCC8482_final|contig00003|3_459	PF00578.27	571592	572737	AhpC-TSA  [M=124]	
ATCC8482_final|contig00003|3_459	PF14289.11	571592	572737	DUF4369  [M=91]	
ATCC8482_final|contig00003|3_459	PF08534.16	571592	572737	Redoxin  [M=148]	
ATCC8482_final|contig00003|3_459	PF00085.26	571592	572737	Thioredoxin  [M=103]	
ATCC8482_final|contig00003|3_459	PF13098.12	571592	572737	Thioredoxin_2  [M=104]	
ATCC8482_final|contig00003|3_459	PF13905.12	571592	572737	Thioredoxin_8  [M=94]	
ATCC8482_final|contig00003|3_461	PF00515.34	573409	574263	TPR_1  [M=34]	
ATCC8482_final|contig00003|3_461	PF13414.12	573409	574263	TPR_11  [M=42]	
ATCC8482_final|contig00003|3_461	PF13424.12	573409	574263	TPR_12  [M=77]	
ATCC8482_final|contig00003|3_461	PF13428.12	573409	574263	TPR_14  [M=44]	
ATCC8482_final|contig00003|3_461	PF13432.12	573409	574263	TPR_16  [M=65]	
ATCC8482_final|contig00003|3_461	PF13431.12	573409	574263	TPR_17  [M=34]	
ATCC8482_final|contig00003|3_461	PF14559.12	573409	574263	TPR_19  [M=68]	
ATCC8482_final|contig00003|3_461	PF07719.23	573409	574263	TPR_2  [M=34]	
ATCC8482_final|contig00003|3_461	PF13181.12	573409	574263	TPR_8  [M=34]	
ATCC8482_final|contig00003|3_461	PF13371.12	573409	574263	TPR_9  [M=73]	
ATCC8482_final|contig00003|3_462	PF13586.12	574503	575861	DDE_Tnp_1_2  [M=86]	
ATCC8482_final|contig00003|3_462	PF05598.16	574503	575861	DUF772  [M=74]	
ATCC8482_final|contig00003|3_463	PF00270.35	576051	577868	DEAD  [M=167]	
ATCC8482_final|contig00003|3_463	PF00271.37	576051	577868	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_463	PF04851.21	576051	577868	ResIII  [M=164]	
ATCC8482_final|contig00003|3_464	PF12833.13	578200	578667	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_464	PF00165.29	578200	578667	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_469	PF14297.12	583610	584005	Lin1244_N  [M=95]	
ATCC8482_final|contig00003|3_470	PF13715.12	584993	588214	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_470	PF13620.12	584993	588214	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_470	PF07715.20	584993	588214	Plug  [M=107]	
ATCC8482_final|contig00003|3_471	PF12741.13	588236	589744	SusD-like  [M=495]	
ATCC8482_final|contig00003|3_472	PF00657.28	590345	591196	Lipase_GDSL  [M=208]	
ATCC8482_final|contig00003|3_472	PF13472.12	590345	591196	Lipase_GDSL_2  [M=178]	
ATCC8482_final|contig00003|3_474	PF01095.25	591930	592556	Pectinesterase  [M=298]	
ATCC8482_final|contig00003|3_476	PF04542.20	593192	593782	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_476	PF04545.22	593192	593782	Sigma70_r4  [M=50]	
ATCC8482_final|contig00003|3_476	PF08281.18	593192	593782	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_477	PF04773.18	593853	594866	FecR  [M=97]	
ATCC8482_final|contig00003|3_478	PF13715.12	595116	598436	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_478	PF13620.12	595116	598436	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_478	PF07715.20	595116	598436	Plug  [M=107]	
ATCC8482_final|contig00003|3_479	PF14322.12	598450	600138	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_479	PF07980.17	598450	600138	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_481	PF00004.35	602229	604172	AAA  [M=131]	
ATCC8482_final|contig00003|3_481	PF13304.12	602229	604172	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_481	PF13476.12	602229	604172	AAA_23  [M=201]	
ATCC8482_final|contig00003|3_481	PF00005.33	602229	604172	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_481	PF00350.29	602229	604172	Dynamin_N  [M=168]	
ATCC8482_final|contig00003|3_481	PF01926.29	602229	604172	MMR_HSR1  [M=113]	
ATCC8482_final|contig00003|3_481	PF02463.25	602229	604172	SMC_N  [M=220]	
ATCC8482_final|contig00003|3_484	PF00364.28	606862	608121	Biotin_lipoyl  [M=73]	
ATCC8482_final|contig00003|3_484	PF13533.12	606862	608121	Biotin_lipoyl_2  [M=50]	
ATCC8482_final|contig00003|3_484	PF13437.12	606862	608121	HlyD_3  [M=106]	
ATCC8482_final|contig00003|3_484	PF16576.10	606862	608121	HlyD_D23  [M=214]	
ATCC8482_final|contig00003|3_485	PF00873.25	608133	611216	ACR_tran  [M=1021]	
ATCC8482_final|contig00003|3_485	PF03176.21	608133	611216	MMPL  [M=333]	
ATCC8482_final|contig00003|3_486	PF02321.23	611227	612396	OEP  [M=187]	
ATCC8482_final|contig00003|3_489	PF01408.28	614350	615912	GFO_IDH_MocA  [M=120]	
ATCC8482_final|contig00003|3_493	PF07715.20	620228	622654	Plug  [M=107]	
ATCC8482_final|contig00003|3_493	PF00593.30	620228	622654	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_495	PF01134.28	623572	625215	GIDA  [M=391]	
ATCC8482_final|contig00003|3_495	PF07992.20	623572	625215	Pyr_redox_2  [M=291]	
ATCC8482_final|contig00003|3_497	PF00004.35	625911	627278	AAA  [M=131]	
ATCC8482_final|contig00003|3_498	PF00696.33	627806	630238	AA_kinase  [M=234]	
ATCC8482_final|contig00003|3_500	PF00291.31	631545	632846	PALP  [M=295]	
ATCC8482_final|contig00003|3_501	PF13304.12	633438	634445	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_501	PF00005.33	633438	634445	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_505	PF14905.12	637854	639875	OMP_b-brl_3  [M=408]	
ATCC8482_final|contig00003|3_505	PF07715.20	637854	639875	Plug  [M=107]	
ATCC8482_final|contig00003|3_505	PF00593.30	637854	639875	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_506	PF02129.24	640430	641401	Peptidase_S15  [M=262]	
ATCC8482_final|contig00003|3_508	PF13586.12	641789	643147	DDE_Tnp_1_2  [M=86]	
ATCC8482_final|contig00003|3_508	PF05598.16	641789	643147	DUF772  [M=74]	
ATCC8482_final|contig00003|3_511	PF00155.27	645192	646376	Aminotran_1_2  [M=361]	
ATCC8482_final|contig00003|3_515	PF00155.27	648596	649771	Aminotran_1_2  [M=361]	
ATCC8482_final|contig00003|3_517	PF13424.12	650833	651783	TPR_12  [M=77]	
ATCC8482_final|contig00003|3_518	PF02838.20	651798	654011	Glyco_hydro_20b  [M=124]	
ATCC8482_final|contig00003|3_519	PF00270.35	654058	655953	DEAD  [M=167]	
ATCC8482_final|contig00003|3_519	PF00271.37	654058	655953	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_519	PF04851.21	654058	655953	ResIII  [M=164]	
ATCC8482_final|contig00003|3_522	PF00557.29	659198	660589	Peptidase_M24  [M=208]	
ATCC8482_final|contig00003|3_523	PF01734.27	660919	661773	Patatin  [M=191]	
ATCC8482_final|contig00003|3_524	PF05598.16	661945	663096	DUF772  [M=74]	
ATCC8482_final|contig00003|3_531	PF13353.11	667835	668380	Fer4_12  [M=137]	
ATCC8482_final|contig00003|3_531	PF04055.27	667835	668380	Radical_SAM  [M=166]	
ATCC8482_final|contig00003|3_536	PF02518.31	672134	676093	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_536	PF00512.31	672134	676093	HisKA  [M=66]	
ATCC8482_final|contig00003|3_536	PF12833.13	672134	676093	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_536	PF00165.29	672134	676093	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_536	PF07495.19	672134	676093	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_539	PF13098.12	678083	680116	Thioredoxin_2  [M=104]	
ATCC8482_final|contig00003|3_540	PF12833.13	680249	682000	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_540	PF00165.29	680249	682000	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_540	PF13424.12	680249	682000	TPR_12  [M=77]	
ATCC8482_final|contig00003|3_540	PF07719.23	680249	682000	TPR_2  [M=34]	
ATCC8482_final|contig00003|3_541	PF17293.8	682458	683681	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_541	PF00589.27	682458	683681	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_543	PF00753.33	684179	685366	Lactamase_B  [M=196]	
ATCC8482_final|contig00003|3_550	PF00149.33	696078	697364	Metallophos  [M=191]	
ATCC8482_final|contig00003|3_550	PF12850.12	696078	697364	Metallophos_2  [M=154]	
ATCC8482_final|contig00003|3_557	PF13101.12	704727	706016	DUF3945  [M=50]	
ATCC8482_final|contig00003|3_557	PF13351.11	704727	706016	DUF4099  [M=82]	
ATCC8482_final|contig00003|3_558	PF17293.8	706182	707120	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_558	PF13102.12	706182	707120	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_560	PF12696.13	708717	710234	TraG-D_C  [M=126]	
ATCC8482_final|contig00003|3_560	PF10412.15	708717	710234	TrwB_AAD_bind  [M=387]	
ATCC8482_final|contig00003|3_561	PF14293.11	710619	710726	YWFCY  [M=144]	
ATCC8482_final|contig00003|3_562	PF03432.20	710772	711947	Relaxase  [M=132]	
ATCC8482_final|contig00003|3_564	PF19514.5	712354	712530	MobC_2  [M=140]	
ATCC8482_final|contig00003|3_571	PF13572.11	716989	717207	DUF4134  [M=93]	
ATCC8482_final|contig00003|3_573	PF13572.11	719475	719717	DUF4134  [M=93]	
ATCC8482_final|contig00003|3_578	PF19044.6	724377	724970	P-loop_TraG  [M=413]	
ATCC8482_final|contig00003|3_586	PF12508.14	729005	729256	Transposon_TraM  [M=145]	
ATCC8482_final|contig00003|3_597	PF02518.31	738669	742739	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_597	PF00512.31	738669	742739	HisKA  [M=66]	
ATCC8482_final|contig00003|3_597	PF12833.13	738669	742739	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_597	PF00165.29	738669	742739	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_597	PF07494.17	738669	742739	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_597	PF00072.30	738669	742739	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_597	PF08450.18	738669	742739	SGL  [M=246]	
ATCC8482_final|contig00003|3_597	PF07495.19	738669	742739	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_600	PF13715.12	745854	749144	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_600	PF13620.12	745854	749144	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_600	PF07715.20	745854	749144	Plug  [M=107]	
ATCC8482_final|contig00003|3_601	PF14322.12	749157	751202	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_601	PF07980.17	749157	751202	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_602	PF00657.28	751617	753317	Lipase_GDSL  [M=208]	
ATCC8482_final|contig00003|3_602	PF13472.12	751617	753317	Lipase_GDSL_2  [M=178]	
ATCC8482_final|contig00003|3_604	PF16355.11	755570	757906	DUF4982  [M=61]	
ATCC8482_final|contig00003|3_604	PF18565.7	755570	757906	Glyco_hydro2_C5  [M=103]	
ATCC8482_final|contig00003|3_604	PF02836.23	755570	757906	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_604	PF02837.24	755570	757906	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_604	PF22666.2	755570	757906	Glyco_hydro_2_N2  [M=167]	
ATCC8482_final|contig00003|3_605	PF13229.12	757927	759342	Beta_helix  [M=158]	
ATCC8482_final|contig00003|3_605	PF00295.23	757927	759342	Glyco_hydro_28  [M=324]	
ATCC8482_final|contig00003|3_605	PF12708.12	757927	759342	Pect-lyase_RHGA_epim  [M=213]	
ATCC8482_final|contig00003|3_606	PF02518.31	759517	763584	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_606	PF00512.31	759517	763584	HisKA  [M=66]	
ATCC8482_final|contig00003|3_606	PF12833.13	759517	763584	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_606	PF00165.29	759517	763584	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_606	PF07494.17	759517	763584	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_606	PF00072.30	759517	763584	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_606	PF08450.18	759517	763584	SGL  [M=246]	
ATCC8482_final|contig00003|3_606	PF07495.19	759517	763584	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_608	PF13715.12	765078	768359	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_608	PF07715.20	765078	768359	Plug  [M=107]	
